time_stamp, average time, incremental time, search time,fov check time, total time, alpha_bal, alpha_del
1577837029.89949489,0.02428082,0.00403960,0.00000428,74755.00000000,0.02349892,0.000000,0.000000
1577837029.99934101,0.02427635,0.00397884,0.00000371,74759.00000000,0.02203290,0.000000,0.000000
1577837030.09997797,0.02428453,0.00458641,0.00000487,74751.00000000,0.02839934,0.000000,0.000000
1577837030.19983101,0.02427146,0.00388235,0.00000303,74760.00000000,0.01768266,0.000000,0.000000
1577837030.29967093,0.02427295,0.00467807,0.00000410,74799.00000000,0.02502648,0.000000,0.000000
1577837030.39952803,0.02427655,0.00482093,0.00000410,74826.00000000,0.02609780,0.000000,0.000000
1577837030.49937201,0.02426869,0.00453345,0.00000324,74857.00000000,0.02028468,0.000000,0.000000
1577837030.59961605,0.02426447,0.00524897,0.00000349,74880.00000000,0.02212235,0.000000,0.000000
1577837030.69945002,0.02427636,0.00576299,0.00000466,74968.00000000,0.03032627,0.000000,0.000000
1577837030.79929900,0.02427284,0.00519821,0.00000352,75011.00000000,0.02247960,0.000000,0.000000
1577837030.89991903,0.02428458,0.00624828,0.00000494,75057.00000000,0.03028337,0.000000,0.000000
1577837030.99976492,0.02428761,0.00504728,0.00000397,75070.00000000,0.02584073,0.000000,0.000000
1577837031.09960389,0.02430150,0.00527674,0.00000497,75038.00000000,0.03142485,0.000000,0.000000
1577837031.19942093,0.02430419,0.00524648,0.00000394,75066.00000000,0.02568438,0.000000,0.000000
1577837031.29964709,0.02429315,0.00486148,0.00000301,75147.00000000,0.01860864,0.000000,0.000000
1577837031.39948106,0.02430283,0.00610529,0.00000494,75164.00000000,0.02930139,0.000000,0.000000
1577837031.49932384,0.02430546,0.00486651,0.00000421,75142.00000000,0.02566075,0.000000,0.000000
1577837031.59997702,0.02431661,0.00537118,0.00000524,75137.00000000,0.03009232,0.000000,0.000000
1577837031.69982481,0.02430914,0.00486773,0.00000326,75178.00000000,0.02043510,0.000000,0.000000
1577837031.79966116,0.02429890,0.00436333,0.00000305,75232.00000000,0.01897511,0.000000,0.000000
1577837031.89950013,0.02431165,0.00519656,0.00000502,75240.00000000,0.03095054,0.000000,0.000000
1577837031.99933314,0.02432385,0.00563179,0.00000465,75254.00000000,0.03069157,0.000000,0.000000
1577837032.09997487,0.02435237,0.00609713,0.00000625,75289.00000000,0.03926962,0.000000,0.000000
1577837032.19982100,0.02434747,0.00499683,0.00000329,75318.00000000,0.02178029,0.000000,0.000000
1577837032.29967403,0.02435443,0.00655940,0.00000427,75337.00000000,0.02800980,0.000000,0.000000
1577837032.39951420,0.02436161,0.00554388,0.00000394,75402.00000000,0.02813954,0.000000,0.000000
1577837032.49936414,0.02435826,0.00513772,0.00000329,75425.00000000,0.02258858,0.000000,0.000000
1577837032.59999490,0.02436650,0.00711759,0.00000431,75416.00000000,0.02872173,0.000000,0.000000
1577837032.69982910,0.02436048,0.00497056,0.00000321,75447.00000000,0.02117324,0.000000,0.000000
1577837032.79966497,0.02436497,0.00562975,0.00000396,75458.00000000,0.02674329,0.000000,0.000000
1577837032.89951897,0.02436555,0.00623888,0.00000366,75481.00000000,0.02467772,0.000000,0.000000
1577837032.99935794,0.02436514,0.00489847,0.00000340,75550.00000000,0.02414678,0.000000,0.000000
1577837033.09998894,0.02437159,0.00573079,0.00000410,75569.00000000,0.02780483,0.000000,0.000000
1577837033.19982004,0.02437778,0.00556909,0.00000405,75628.00000000,0.02768522,0.000000,0.000000
1577837033.29964805,0.02437507,0.00502035,0.00000360,75691.00000000,0.02292581,0.000000,0.000000
1577837033.39949107,0.02438771,0.00566481,0.00000437,75680.00000000,0.03116308,0.000000,0.000000
1577837033.49933100,0.02438463,0.00506589,0.00000335,75677.00000000,0.02273122,0.000000,0.000000
1577837033.59996009,0.02439126,0.00506700,0.00000403,75711.00000000,0.02795572,0.000000,0.000000
1577837033.69978499,0.02438794,0.00497793,0.00000333,75712.00000000,0.02259836,0.000000,0.000000
1577837033.79962587,0.02439272,0.00520695,0.00000399,75739.00000000,0.02697580,0.000000,0.000000
1577837033.89945507,0.02439956,0.00499195,0.00000494,75464.00000000,0.02810200,0.000000,0.000000
1577837033.99929285,0.02440097,0.00463193,0.00000372,75474.00000000,0.02516342,0.000000,0.000000
1577837034.09991097,0.02440437,0.00511940,0.00000384,75508.00000000,0.02625256,0.000000,0.000000
1577837034.19975400,0.02440891,0.00394605,0.00000424,75511.00000000,0.02687756,0.000000,0.000000
1577837034.29961181,0.02441955,0.00494780,0.00000574,75534.00000000,0.03021587,0.000000,0.000000
1577837034.39944816,0.02442993,0.00426789,0.00000509,75568.00000000,0.03009924,0.000000,0.000000
1577837034.49928808,0.02443431,0.00475963,0.00000428,75612.00000000,0.02683121,0.000000,0.000000
1577837034.59992599,0.02443707,0.00453569,0.00000411,75633.00000000,0.02594585,0.000000,0.000000
1577837034.69976902,0.02444473,0.00463359,0.00000467,75676.00000000,0.02864983,0.000000,0.000000
1577837034.79961491,0.02444752,0.00413179,0.00000434,75649.00000000,0.02598397,0.000000,0.000000
1577837034.89944005,0.02444270,0.00358559,0.00000364,75681.00000000,0.02178937,0.000000,0.000000
1577837034.99928904,0.02444698,0.00429395,0.00000471,75698.00000000,0.02680825,0.000000,0.000000
1577837035.09992909,0.02444174,0.00335412,0.00000384,75699.00000000,0.02154067,0.000000,0.000000
1577837035.19976306,0.02444400,0.00441899,0.00000430,75716.00000000,0.02569686,0.000000,0.000000
1577837035.29961085,0.02444694,0.00424131,0.00000533,75738.00000000,0.02607809,0.000000,0.000000
1577837035.39945388,0.02446445,0.00442983,0.00000450,75759.00000000,0.03420323,0.000000,0.000000
1577837035.49929714,0.02446039,0.00362933,0.00000381,75771.00000000,0.02219917,0.000000,0.000000
1577837035.59993815,0.02445052,0.00406190,0.00000300,75787.00000000,0.01893908,0.000000,0.000000
1577837035.69978905,0.02443693,0.00348219,0.00000300,75795.00000000,0.01684085,0.000000,0.000000
1577837035.79962707,0.02442542,0.00348781,0.00000322,75763.00000000,0.01798005,0.000000,0.000000
1577837035.89946008,0.02440940,0.00324352,0.00000272,75755.00000000,0.01542204,0.000000,0.000000
1577837035.99931192,0.02439803,0.00369832,0.00000319,75764.00000000,0.01800886,0.000000,0.000000
1577837036.09993815,0.02439626,0.00467511,0.00000440,75776.00000000,0.02340291,0.000000,0.000000
1577837036.19978118,0.02437695,0.00265214,0.00000277,75787.00000000,0.01348310,0.000000,0.000000
1577837036.29962182,0.02437425,0.00357668,0.00000508,75805.00000000,0.02285183,0.000000,0.000000
1577837036.39945006,0.02436210,0.00285612,0.00000385,75814.00000000,0.01748030,0.000000,0.000000
1577837036.49929905,0.02435185,0.00337692,0.00000411,75820.00000000,0.01854340,0.000000,0.000000
1577837036.59994197,0.02433251,0.00245028,0.00000298,75804.00000000,0.01334929,0.000000,0.000000
1577837036.69978285,0.02431374,0.00273231,0.00000315,75804.00000000,0.01363295,0.000000,0.000000
1577837036.79959917,0.02431311,0.00355678,0.00000504,75805.00000000,0.02395406,0.000000,0.000000
1577837036.89945912,0.02430102,0.00405344,0.00000347,75825.00000000,0.01739669,0.000000,0.000000
1577837036.99930906,0.02428844,0.00344325,0.00000358,75837.00000000,0.01709147,0.000000,0.000000
1577837037.09994388,0.02428300,0.00400291,0.00000363,75847.00000000,0.02116479,0.000000,0.000000
1577837037.19977999,0.02427262,0.00335720,0.00000317,75868.00000000,0.01831693,0.000000,0.000000
1577837037.29961300,0.02428065,0.00448190,0.00000470,75876.00000000,0.02889565,0.000000,0.000000
1577837037.39945197,0.02429344,0.00582589,0.00000499,75900.00000000,0.03166082,0.000000,0.000000
1577837037.49928808,0.02429352,0.00459685,0.00000378,75940.00000000,0.02434326,0.000000,0.000000
1577837037.59991598,0.02428376,0.00396089,0.00000295,75956.00000000,0.01863972,0.000000,0.000000
1577837037.69975090,0.02429154,0.00477014,0.00000433,75995.00000000,0.02879769,0.000000,0.000000
1577837037.79960704,0.02429310,0.00536666,0.00000373,76044.00000000,0.02519932,0.000000,0.000000
1577837037.89945078,0.02428957,0.00478670,0.00000310,76090.00000000,0.02223632,0.000000,0.000000
1577837037.99929905,0.02429904,0.00503302,0.00000427,76130.00000000,0.02980796,0.000000,0.000000
1577837038.09992290,0.02431446,0.00547771,0.00000465,76232.00000000,0.03330745,0.000000,0.000000
1577837038.19976306,0.02433255,0.00537451,0.00000454,76376.00000000,0.03489527,0.000000,0.000000
1577837038.29960704,0.02433059,0.00573813,0.00000285,76511.00000000,0.02318670,0.000000,0.000000
1577837038.39945602,0.02436949,0.00650980,0.00000596,76700.00000000,0.04716504,0.000000,0.000000
1577837038.49929595,0.02438340,0.00791401,0.00000367,76984.00000000,0.03254694,0.000000,0.000000
1577837038.59993815,0.02438221,0.00601692,0.00000285,76770.00000000,0.02368064,0.000000,0.000000
1577837038.69977808,0.02439123,0.00729336,0.00000371,77104.00000000,0.02970360,0.000000,0.000000
1577837038.79961610,0.02439424,0.00579092,0.00000322,77379.00000000,0.02616932,0.000000,0.000000
1577837038.89945292,0.02439764,0.00663215,0.00000312,77702.00000000,0.02641141,0.000000,0.000000
1577837038.99928021,0.02439926,0.00632954,0.00000320,77810.00000000,0.02535397,0.000000,0.000000
1577837039.09991813,0.02439496,0.00548240,0.00000279,78011.00000000,0.02184863,0.000000,0.000000
1577837039.19975710,0.02440281,0.00702037,0.00000393,78160.00000000,0.02906721,0.000000,0.000000
1577837039.29958510,0.02440790,0.00561792,0.00000349,78263.00000000,0.02743330,0.000000,0.000000
1577837039.39944100,0.02440176,0.00471424,0.00000278,78021.00000000,0.02074443,0.000000,0.000000
1577837039.49929285,0.02440289,0.00519737,0.00000346,78106.00000000,0.02507464,0.000000,0.000000
1577837039.59993601,0.02441217,0.00627424,0.00000418,78162.00000000,0.02996350,0.000000,0.000000
1577837039.69977403,0.02442023,0.00559707,0.00000390,78181.00000000,0.02924984,0.000000,0.000000
1577837039.79962111,0.02441874,0.00514293,0.00000330,78237.00000000,0.02352002,0.000000,0.000000
1577837039.89944506,0.02440981,0.00405142,0.00000290,78270.00000000,0.01904728,0.000000,0.000000
1577837039.99928498,0.02441746,0.00504160,0.00000420,78290.00000000,0.02901820,0.000000,0.000000
1577837040.09992385,0.02441618,0.00588279,0.00000332,78308.00000000,0.02364482,0.000000,0.000000
1577837040.19977021,0.02441969,0.00501123,0.00000379,78309.00000000,0.02654299,0.000000,0.000000
1577837040.29962802,0.02442199,0.00512469,0.00000360,78272.00000000,0.02581017,0.000000,0.000000
1577837040.39946198,0.02442163,0.00534841,0.00000383,78288.00000000,0.02420562,0.000000,0.000000
1577837040.49930906,0.02441970,0.00489622,0.00000347,78314.00000000,0.02325101,0.000000,0.000000
1577837040.59995484,0.02441311,0.00462172,0.00000321,78336.00000000,0.02040493,0.000000,0.000000
1577837040.69982219,0.02440453,0.00478787,0.00000295,78384.00000000,0.01917613,0.000000,0.000000
1577837040.79967308,0.02440474,0.00636261,0.00000378,78368.00000000,0.02453771,0.000000,0.000000
1577837040.89952302,0.02440590,0.00543169,0.00000370,78382.00000000,0.02510903,0.000000,0.000000
1577837040.99934888,0.02441651,0.00573575,0.00000471,78300.00000000,0.03091359,0.000000,0.000000
1577837041.09998202,0.02441264,0.00524193,0.00000332,78327.00000000,0.02204111,0.000000,0.000000
1577837041.19983006,0.02442509,0.00492677,0.00000507,78346.00000000,0.03206965,0.000000,0.000000
1577837041.29966903,0.02443111,0.00552130,0.00000406,78413.00000000,0.02813358,0.000000,0.000000
1577837041.39950490,0.02443841,0.00590484,0.00000411,78424.00000000,0.02893273,0.000000,0.000000
1577837041.49935102,0.02443867,0.00606585,0.00000363,78492.00000000,0.02459959,0.000000,0.000000
1577837041.59998322,0.02443476,0.00602980,0.00000308,78376.00000000,0.02201506,0.000000,0.000000
1577837041.69982219,0.02443316,0.00624420,0.00000334,78418.00000000,0.02344488,0.000000,0.000000
1577837041.79965401,0.02443767,0.00591789,0.00000382,78474.00000000,0.02723195,0.000000,0.000000
1577837041.89950013,0.02444396,0.00501102,0.00000420,78434.00000000,0.02835237,0.000000,0.000000
1577837041.99933910,0.02444980,0.00524632,0.00000417,78454.00000000,0.02808462,0.000000,0.000000
1577837042.09998107,0.02444320,0.00454313,0.00000317,78501.00000000,0.02033247,0.000000,0.000000
1577837042.19981384,0.02443683,0.00432270,0.00000329,78530.00000000,0.02045717,0.000000,0.000000
1577837042.29965901,0.02443906,0.00536401,0.00000434,78549.00000000,0.02583574,0.000000,0.000000
1577837042.39949489,0.02443979,0.00451259,0.00000388,78599.00000000,0.02489582,0.000000,0.000000
1577837042.49933004,0.02444513,0.00475090,0.00000467,78631.00000000,0.02779019,0.000000,0.000000
1577837042.59997010,0.02443382,0.00386910,0.00000293,78668.00000000,0.01733357,0.000000,0.000000
1577837042.69981480,0.02443748,0.00563476,0.00000432,78692.00000000,0.02673950,0.000000,0.000000
1577837042.79965401,0.02442985,0.00420124,0.00000337,78708.00000000,0.01962085,0.000000,0.000000
1577837042.89949393,0.02443656,0.00436415,0.00000482,78713.00000000,0.02867031,0.000000,0.000000
1577837042.99933791,0.02442449,0.00348078,0.00000287,78707.00000000,0.01680067,0.000000,0.000000
1577837043.09996700,0.02442418,0.00420784,0.00000401,78721.00000000,0.02422532,0.000000,0.000000
1577837043.19982600,0.02441795,0.00325470,0.00000368,78743.00000000,0.02047061,0.000000,0.000000
1577837043.29965210,0.02440566,0.00352451,0.00000287,78753.00000000,0.01660312,0.000000,0.000000
1577837043.39947915,0.02439676,0.00472533,0.00000317,78760.00000000,0.01873148,0.000000,0.000000
1577837043.49931502,0.02438477,0.00363803,0.00000290,78745.00000000,0.01674801,0.000000,0.000000
1577837043.59995794,0.02437717,0.00396780,0.00000337,78757.00000000,0.01953102,0.000000,0.000000
1577837043.69978595,0.02436827,0.00383064,0.00000319,78773.00000000,0.01868072,0.000000,0.000000
1577837043.79964018,0.02435800,0.00377090,0.00000295,78786.00000000,0.01778503,0.000000,0.000000
1577837043.89948487,0.02435070,0.00430062,0.00000335,78766.00000000,0.01967132,0.000000,0.000000
1577837043.99933696,0.02434639,0.00422743,0.00000368,78775.00000000,0.02157987,0.000000,0.000000
1577837044.09997892,0.02435506,0.00534412,0.00000533,78794.00000000,0.02992582,0.000000,0.000000
1577837044.19980907,0.02434795,0.00404678,0.00000333,78796.00000000,0.01976962,0.000000,0.000000
1577837044.29965591,0.02433950,0.00387717,0.00000329,78812.00000000,0.01889275,0.000000,0.000000
1577837044.39951897,0.02433186,0.00400366,0.00000335,78820.00000000,0.01939502,0.000000,0.000000
1577837044.49936509,0.02432130,0.00356375,0.00000309,78817.00000000,0.01748770,0.000000,0.000000
1577837044.59960294,0.02431617,0.00344652,0.00000387,78818.00000000,0.02099310,0.000000,0.000000
1577837044.69944024,0.02431044,0.00438887,0.00000365,78819.00000000,0.02059210,0.000000,0.000000
1577837044.79928398,0.02430920,0.00453299,0.00000387,78842.00000000,0.02350055,0.000000,0.000000
1577837044.89992285,0.02431618,0.00478598,0.00000498,78797.00000000,0.02885949,0.000000,0.000000
1577837044.99975610,0.02430633,0.00461073,0.00000284,78818.00000000,0.01788529,0.000000,0.000000
1577837045.09960198,0.02430981,0.00487416,0.00000440,78815.00000000,0.02658239,0.000000,0.000000
1577837045.19945192,0.02430311,0.00419800,0.00000337,78841.00000000,0.01992113,0.000000,0.000000
1577837045.29967308,0.02431346,0.00493943,0.00000610,78871.00000000,0.03109524,0.000000,0.000000
1577837045.39950490,0.02431478,0.00449296,0.00000407,78903.00000000,0.02518139,0.000000,0.000000
1577837045.49933696,0.02430615,0.00405722,0.00000306,78926.00000000,0.01863799,0.000000,0.000000
1577837045.59998107,0.02431087,0.00452414,0.00000443,78957.00000000,0.02741644,0.000000,0.000000
1577837045.69982100,0.02431495,0.00521616,0.00000408,78989.00000000,0.02699891,0.000000,0.000000
1577837045.79965901,0.02431885,0.00452517,0.00000400,79022.00000000,0.02689632,0.000000,0.000000
1577837045.89948392,0.02431826,0.00635924,0.00000344,79070.00000000,0.02393011,0.000000,0.000000
1577837045.99932599,0.02431836,0.00541951,0.00000370,79138.00000000,0.02438045,0.000000,0.000000
1577837046.09997106,0.02431241,0.00506144,0.00000316,79193.00000000,0.02037089,0.000000,0.000000
1577837046.19981313,0.02431082,0.00530837,0.00000369,79229.00000000,0.02325185,0.000000,0.000000
1577837046.29964805,0.02431956,0.00518294,0.00000460,79306.00000000,0.03012979,0.000000,0.000000
1577837046.39949489,0.02432206,0.00506657,0.00000386,79312.00000000,0.02598969,0.000000,0.000000
1577837046.49934101,0.02432529,0.00484983,0.00000400,79358.00000000,0.02648169,0.000000,0.000000
1577837046.59998202,0.02432353,0.00463317,0.00000363,79404.00000000,0.02314280,0.000000,0.000000
1577837046.69981790,0.02432634,0.00479023,0.00000471,79443.00000000,0.02620632,0.000000,0.000000
1577837046.79967308,0.02432594,0.00384520,0.00000394,79467.00000000,0.02406399,0.000000,0.000000
1577837046.89950705,0.02432013,0.00466822,0.00000334,79462.00000000,0.02041705,0.000000,0.000000
1577837046.99934793,0.02431528,0.00475615,0.00000335,79483.00000000,0.02105511,0.000000,0.000000
1577837047.09997892,0.02431228,0.00538966,0.00000339,79493.00000000,0.02229829,0.000000,0.000000
1577837047.19981384,0.02430911,0.00509361,0.00000339,79526.00000000,0.02217145,0.000000,0.000000
1577837047.29967403,0.02430132,0.00442239,0.00000310,79533.00000000,0.01903891,0.000000,0.000000
1577837047.39952588,0.02430877,0.00589818,0.00000440,79617.00000000,0.02934799,0.000000,0.000000
1577837047.49936891,0.02430657,0.00466691,0.00000341,79660.00000000,0.02281978,0.000000,0.000000
1577837047.59998488,0.02430434,0.00466043,0.00000326,79742.00000000,0.02279087,0.000000,0.000000
1577837047.69981909,0.02430234,0.00455920,0.00000323,79780.00000000,0.02294631,0.000000,0.000000
1577837047.79965401,0.02429712,0.00483537,0.00000303,79796.00000000,0.02074210,0.000000,0.000000
1577837047.89948487,0.02429025,0.00442555,0.00000315,79839.00000000,0.01961499,0.000000,0.000000
1577837047.99933314,0.02428148,0.00413376,0.00000287,79864.00000000,0.01829636,0.000000,0.000000
1577837048.09996295,0.02427516,0.00451412,0.00000313,79896.00000000,0.01996066,0.000000,0.000000
1577837048.19980597,0.02427922,0.00664403,0.00000395,79918.00000000,0.02705916,0.000000,0.000000
1577837048.29966211,0.02428358,0.00554723,0.00000416,79939.00000000,0.02726892,0.000000,0.000000
1577837048.39950204,0.02428545,0.00474531,0.00000396,80007.00000000,0.02556684,0.000000,0.000000
1577837048.49934888,0.02428723,0.00548974,0.00000369,80024.00000000,0.02550781,0.000000,0.000000
1577837048.59997892,0.02428025,0.00392690,0.00000334,80041.00000000,0.01948320,0.000000,0.000000
1577837048.69984007,0.02427202,0.00413663,0.00000315,79432.00000000,0.01859877,0.000000,0.000000
1577837048.79967690,0.02426807,0.00494275,0.00000348,79446.00000000,0.02153957,0.000000,0.000000
1577837048.89951110,0.02426889,0.00599328,0.00000386,79493.00000000,0.02483598,0.000000,0.000000
1577837048.99936104,0.02426857,0.00513342,0.00000395,79549.00000000,0.02404737,0.000000,0.000000
1577837049.09960604,0.02427398,0.00497987,0.00000461,79573.00000000,0.02802375,0.000000,0.000000
1577837049.19944596,0.02427063,0.00503882,0.00000352,79613.00000000,0.02195068,0.000000,0.000000
1577837049.29928184,0.02426601,0.00459499,0.00000330,79591.00000000,0.02105513,0.000000,0.000000
1577837049.39991808,0.02426025,0.00468965,0.00000319,79595.00000000,0.02024602,0.000000,0.000000
1577837049.49977398,0.02425297,0.00457613,0.00000302,79647.00000000,0.01917803,0.000000,0.000000
1577837049.59961009,0.02426189,0.00551840,0.00000463,79684.00000000,0.03049200,0.000000,0.000000
1577837049.69945002,0.02426573,0.00511821,0.00000414,79726.00000000,0.02695255,0.000000,0.000000
1577837049.79929709,0.02426377,0.00497791,0.00000367,79773.00000000,0.02288955,0.000000,0.000000
1577837049.89993191,0.02425935,0.00636142,0.00000306,79798.00000000,0.02115937,0.000000,0.000000
1577837049.99976897,0.02425456,0.00475345,0.00000337,79841.00000000,0.02088898,0.000000,0.000000
1577837050.09960389,0.02425001,0.00464524,0.00000318,78814.00000000,0.02105530,0.000000,0.000000
1577837050.19943976,0.02424734,0.00437236,0.00000341,78739.00000000,0.02236977,0.000000,0.000000
1577837050.29929185,0.02424372,0.00495466,0.00000343,78796.00000000,0.02168944,0.000000,0.000000
1577837050.39993405,0.02423985,0.00507853,0.00000341,78854.00000000,0.02150553,0.000000,0.000000
1577837050.49976492,0.02423526,0.00466284,0.00000328,78898.00000000,0.02099088,0.000000,0.000000
1577837050.59960389,0.02423574,0.00655613,0.00000363,78953.00000000,0.02457760,0.000000,0.000000
1577837050.69944715,0.02422982,0.00447477,0.00000311,79024.00000000,0.02003277,0.000000,0.000000
1577837050.79967785,0.02423710,0.00537912,0.00000451,79060.00000000,0.02940500,0.000000,0.000000
1577837050.89951110,0.02424426,0.00581762,0.00000406,79089.00000000,0.02933209,0.000000,0.000000
1577837050.99935794,0.02425159,0.00554435,0.00000440,79133.00000000,0.02947536,0.000000,0.000000
1577837051.09961081,0.02425570,0.00489711,0.00000415,79175.00000000,0.02718621,0.000000,0.000000
1577837051.19945097,0.02425927,0.00526662,0.00000396,79236.00000000,0.02680544,0.000000,0.000000
1577837051.29928493,0.02426664,0.00532419,0.00000458,79299.00000000,0.02953792,0.000000,0.000000
1577837051.39992595,0.02427127,0.00544797,0.00000410,79332.00000000,0.02758184,0.000000,0.000000
1577837051.49976015,0.02426944,0.00726814,0.00000303,79375.00000000,0.02295746,0.000000,0.000000
1577837051.59959102,0.02426956,0.00510667,0.00000344,79437.00000000,0.02435637,0.000000,0.000000
1577837051.69942594,0.02426728,0.00598565,0.00000319,79462.00000000,0.02262714,0.000000,0.000000
1577837051.79966903,0.02426316,0.00447196,0.00000313,79525.00000000,0.02129729,0.000000,0.000000
1577837051.89950418,0.02425869,0.00526229,0.00000322,79559.00000000,0.02103960,0.000000,0.000000
1577837051.99932909,0.02426236,0.00537891,0.00000392,79538.00000000,0.02690832,0.000000,0.000000
1577837052.09997201,0.02426041,0.00498377,0.00000333,79615.00000000,0.02285327,0.000000,0.000000
1577837052.19980383,0.02426442,0.00528973,0.00000396,79678.00000000,0.02716646,0.000000,0.000000
1577837052.29964495,0.02426524,0.00580941,0.00000385,79725.00000000,0.02486354,0.000000,0.000000
1577837052.39948702,0.02426668,0.00447974,0.00000392,79800.00000000,0.02531251,0.000000,0.000000
1577837052.49933481,0.02426340,0.00507607,0.00000348,79815.00000000,0.02187815,0.000000,0.000000
1577837052.59997010,0.02426052,0.00454367,0.00000325,79832.00000000,0.02216448,0.000000,0.000000
1577837052.69982004,0.02426970,0.00533886,0.00000457,79861.00000000,0.03095985,0.000000,0.000000
1577837052.79966688,0.02426615,0.00503656,0.00000324,79885.00000000,0.02167135,0.000000,0.000000
1577837052.89950895,0.02426170,0.00523246,0.00000297,79920.00000000,0.02101452,0.000000,0.000000
1577837052.99935889,0.02426326,0.00591124,0.00000392,79993.00000000,0.02539987,0.000000,0.000000
1577837053.09999800,0.02426195,0.00511893,0.00000361,80084.00000000,0.02330060,0.000000,0.000000
1577837053.19982696,0.02425483,0.00426460,0.00000305,80128.00000000,0.01903088,0.000000,0.000000
1577837053.29965806,0.02426754,0.00588408,0.00000517,80143.00000000,0.03361300,0.000000,0.000000
1577837053.39949894,0.02426542,0.00495004,0.00000326,80115.00000000,0.02270454,0.000000,0.000000
1577837053.49934006,0.02426986,0.00563631,0.00000399,80130.00000000,0.02753657,0.000000,0.000000
1577837053.59997392,0.02426476,0.00467177,0.00000308,80148.00000000,0.02050273,0.000000,0.000000
1577837053.69980383,0.02427355,0.00605266,0.00000460,80195.00000000,0.03077194,0.000000,0.000000
1577837053.79964113,0.02427062,0.00521786,0.00000327,80207.00000000,0.02209820,0.000000,0.000000
1577837053.89948893,0.02426808,0.00459438,0.00000345,80266.00000000,0.02238762,0.000000,0.000000
1577837053.99932289,0.02426474,0.00429750,0.00000335,80325.00000000,0.02178638,0.000000,0.000000
1577837054.09995794,0.02426281,0.00512289,0.00000356,80312.00000000,0.02283137,0.000000,0.000000
1577837054.19978285,0.02425614,0.00452717,0.00000301,80334.00000000,0.01929616,0.000000,0.000000
1577837054.29961896,0.02424996,0.00452781,0.00000302,80228.00000000,0.01964536,0.000000,0.000000
1577837054.39945698,0.02425575,0.00533256,0.00000431,80250.00000000,0.02857363,0.000000,0.000000
1577837054.49929094,0.02425083,0.00497247,0.00000308,80301.00000000,0.02057791,0.000000,0.000000
1577837054.59993386,0.02424500,0.00465590,0.00000304,80350.00000000,0.01988214,0.000000,0.000000
1577837054.69976497,0.02424314,0.00471732,0.00000354,80355.00000000,0.02284923,0.000000,0.000000
1577837054.79960489,0.02424093,0.00437864,0.00000347,80382.00000000,0.02258252,0.000000,0.000000
1577837054.89945507,0.02423381,0.00454057,0.00000316,80403.00000000,0.01888351,0.000000,0.000000
1577837054.99928808,0.02423628,0.00498582,0.00000422,80465.00000000,0.02609408,0.000000,0.000000
1577837055.09991717,0.02423780,0.00503695,0.00000400,80522.00000000,0.02538406,0.000000,0.000000
1577837055.19976592,0.02423081,0.00447092,0.00000303,80558.00000000,0.01896059,0.000000,0.000000
1577837055.29958987,0.02422820,0.00650208,0.00000329,80596.00000000,0.02225791,0.000000,0.000000
1577837055.39942980,0.02422768,0.00539190,0.00000356,80559.00000000,0.02383304,0.000000,0.000000
1577837055.49927998,0.02422136,0.00449627,0.00000310,80596.00000000,0.01943634,0.000000,0.000000
1577837055.59992194,0.02421887,0.00536020,0.00000351,80664.00000000,0.02233546,0.000000,0.000000
1577837055.69976592,0.02421926,0.00472469,0.00000414,80580.00000000,0.02451349,0.000000,0.000000
1577837055.79961300,0.02421172,0.00438764,0.00000331,80657.00000000,0.01848394,0.000000,0.000000
1577837055.89945197,0.02420125,0.00386256,0.00000302,80718.00000000,0.01623340,0.000000,0.000000
1577837055.99930286,0.02418924,0.00343561,0.00000303,80785.00000000,0.01503750,0.000000,0.000000
1577837056.09994292,0.02417715,0.00335124,0.00000326,80840.00000000,0.01495027,0.000000,0.000000
1577837056.19979000,0.02416383,0.00317392,0.00000322,80856.00000000,0.01398945,0.000000,0.000000
1577837056.29962802,0.02415024,0.00324194,0.00000314,80927.00000000,0.01374887,0.000000,0.000000
1577837056.39947295,0.02413753,0.00278187,0.00000341,80962.00000000,0.01440616,0.000000,0.000000
1577837056.49931002,0.02412248,0.00255649,0.00000321,80995.00000000,0.01257756,0.000000,0.000000
1577837056.59994006,0.02410753,0.00255499,0.00000344,81030.00000000,0.01262512,0.000000,0.000000
1577837056.69979286,0.02409598,0.00262588,0.00000429,81038.00000000,0.01521469,0.000000,0.000000
1577837056.79963493,0.02408054,0.00237508,0.00000356,81073.00000000,0.01219095,0.000000,0.000000
1577837056.89947796,0.02406498,0.00196268,0.00000389,81093.00000000,0.01207249,0.000000,0.000000
1577837056.99931502,0.02405202,0.00231959,0.00000411,81100.00000000,0.01404407,0.000000,0.000000
1577837057.09997010,0.02404149,0.00271627,0.00000456,80985.00000000,0.01590128,0.000000,0.000000
1577837057.19981313,0.02403436,0.00314031,0.00000508,80976.00000000,0.01851345,0.000000,0.000000
1577837057.29965210,0.02402196,0.00269348,0.00000349,81017.00000000,0.01441338,0.000000,0.000000
1577837057.39948702,0.02400621,0.00239693,0.00000296,81053.00000000,0.01178308,0.000000,0.000000
1577837057.49932909,0.02399568,0.00244376,0.00000395,81070.00000000,0.01581931,0.000000,0.000000
1577837057.59997892,0.02398503,0.00242732,0.00000382,81072.00000000,0.01569966,0.000000,0.000000
1577837057.69981694,0.02397736,0.00267649,0.00000443,81097.00000000,0.01800137,0.000000,0.000000
