time_stamp, average time, incremental time, search time,fov check time, total time, alpha_bal, alpha_del
1609059130.76551914,0.08354445,0.01337750,0.00000445,444120.00000000,0.11202634,0.000000,0.000000
1609059130.86850357,0.08356909,0.01359645,0.00000453,444493.00000000,0.11204484,0.000000,0.000000
1609059130.97146177,0.08359223,0.01511097,0.00000439,444759.00000000,0.11036374,0.000000,0.000000
1609059131.07475066,0.08361527,0.01369288,0.00000442,444970.00000000,0.11030624,0.000000,0.000000
1609059131.17773056,0.08365241,0.01338059,0.00000519,444180.00000000,0.12669402,0.000000,0.000000
1609059131.28049016,0.08367815,0.01416717,0.00000449,444668.00000000,0.11353773,0.000000,0.000000
1609059131.38377118,0.08370451,0.01382314,0.00000454,444854.00000000,0.11431098,0.000000,0.000000
1609059131.48772979,0.08375205,0.01468441,0.00000574,445225.00000000,0.13898382,0.000000,0.000000
1609059131.59022784,0.08378186,0.01385085,0.00000475,445725.00000000,0.11846018,0.000000,0.000000
1609059131.69398832,0.08380789,0.01331019,0.00000459,446040.00000000,0.11409679,0.000000,0.000000
1609059131.76496983,0.08383458,0.01577665,0.00000449,446558.00000000,0.11493717,0.000000,0.000000
1609059131.86565566,0.08386831,0.01728437,0.00000473,447221.00000000,0.12319180,0.000000,0.000000
1609059131.96857071,0.08390762,0.01576746,0.00000520,447965.00000000,0.12978454,0.000000,0.000000
1609059132.07338285,0.08393475,0.01408171,0.00000471,448616.00000000,0.11561788,0.000000,0.000000
1609059132.17620492,0.08396849,0.01315398,0.00000506,449027.00000000,0.12341166,0.000000,0.000000
1609059132.27794552,0.08399500,0.01285421,0.00000473,449432.00000000,0.11501245,0.000000,0.000000
1609059132.38085365,0.08402268,0.01391947,0.00000476,449802.00000000,0.11644361,0.000000,0.000000
1609059132.48559928,0.08404856,0.01352783,0.00000466,450159.00000000,0.11437880,0.000000,0.000000
1609059132.58763957,0.08408920,0.02027945,0.00000516,450073.00000000,0.13176103,0.000000,0.000000
1609059132.69043088,0.08412092,0.01365330,0.00000497,450407.00000000,0.12135795,0.000000,0.000000
1609059132.79365826,0.08415125,0.01411615,0.00000486,450855.00000000,0.11978482,0.000000,0.000000
1609059132.86539984,0.08417917,0.01386529,0.00000481,451275.00000000,0.11701586,0.000000,0.000000
1609059132.96583486,0.08420717,0.01471360,0.00000475,450976.00000000,0.11716266,0.000000,0.000000
1609059133.06882215,0.08423737,0.01410348,0.00000491,450858.00000000,0.11981784,0.000000,0.000000
1609059133.17196226,0.08426501,0.01437907,0.00000479,451261.00000000,0.11684858,0.000000,0.000000
1609059133.27431607,0.08429042,0.01309753,0.00000470,451120.00000000,0.11427479,0.000000,0.000000
1609059133.37803769,0.08431650,0.01283760,0.00000474,451382.00000000,0.11511032,0.000000,0.000000
1609059133.48114705,0.08434287,0.01349162,0.00000475,451634.00000000,0.11551211,0.000000,0.000000
1609059133.58464885,0.08436767,0.01304918,0.00000468,451904.00000000,0.11370869,0.000000,0.000000
1609059133.68761277,0.08439206,0.01294513,0.00000463,452019.00000000,0.11327474,0.000000,0.000000
1609059133.79046607,0.08441552,0.01354031,0.00000453,452195.00000000,0.11221097,0.000000,0.000000
1609059133.89313388,0.08443871,0.01341334,0.00000452,452372.00000000,0.11193955,0.000000,0.000000
1609059133.96502209,0.08446473,0.01505994,0.00000454,452876.00000000,0.11535790,0.000000,0.000000
1609059134.06510067,0.08448881,0.01584994,0.00000447,453984.00000000,0.11308874,0.000000,0.000000
1609059134.16819477,0.08451046,0.01346452,0.00000446,455351.00000000,0.11025138,0.000000,0.000000
1609059134.27129102,0.08453191,0.01349030,0.00000447,455922.00000000,0.11006053,0.000000,0.000000
1609059134.37411308,0.08455525,0.01366799,0.00000452,456260.00000000,0.11235351,0.000000,0.000000
1609059134.48003459,0.08457952,0.01481647,0.00000461,456665.00000000,0.11350590,0.000000,0.000000
1609059134.58125591,0.08461345,0.01836785,0.00000481,457389.00000000,0.12509255,0.000000,0.000000
1609059134.68434381,0.08465051,0.01755779,0.00000509,458561.00000000,0.12890390,0.000000,0.000000
1609059134.78733850,0.08468095,0.01802923,0.00000471,459804.00000000,0.12106014,0.000000,0.000000
1609059134.89180303,0.08470872,0.01688919,0.00000466,460876.00000000,0.11791775,0.000000,0.000000
1609059134.99400592,0.08473308,0.01477183,0.00000466,461371.00000000,0.11388869,0.000000,0.000000
1609059135.06662393,0.08476090,0.01557442,0.00000489,462255.00000000,0.11809593,0.000000,0.000000
1609059135.16592264,0.08478993,0.01568313,0.00000494,463060.00000000,0.11959600,0.000000,0.000000
1609059135.26832843,0.08481300,0.01547736,0.00000464,463785.00000000,0.11249281,0.000000,0.000000
1609059135.37083054,0.08483903,0.01560421,0.00000482,463375.00000000,0.11610554,0.000000,0.000000
1609059135.47620559,0.08486519,0.01499057,0.00000473,463872.00000000,0.11630623,0.000000,0.000000
1609059135.57752132,0.08488979,0.01456514,0.00000455,464727.00000000,0.11447964,0.000000,0.000000
1609059135.68077803,0.08491667,0.01520405,0.00000465,465492.00000000,0.11728775,0.000000,0.000000
1609059135.78432059,0.08494201,0.01461438,0.00000460,466400.00000000,0.11547649,0.000000,0.000000
1609059135.88758898,0.08496635,0.01400673,0.00000471,467197.00000000,0.11431471,0.000000,0.000000
1609059135.99073553,0.08499166,0.01469859,0.00000470,467474.00000000,0.11554603,0.000000,0.000000
1609059136.09383440,0.08501698,0.01437864,0.00000471,467952.00000000,0.11560233,0.000000,0.000000
1609059136.16549492,0.08504034,0.01333990,0.00000468,468214.00000000,0.11327695,0.000000,0.000000
1609059136.26722479,0.08506601,0.01349253,0.00000472,468608.00000000,0.11612815,0.000000,0.000000
1609059136.37008286,0.08511453,0.02057833,0.00000577,468977.00000000,0.14388087,0.000000,0.000000
1609059136.47301340,0.08514513,0.01422507,0.00000510,469338.00000000,0.12222398,0.000000,0.000000
1609059136.57451701,0.08517577,0.01391231,0.00000505,469674.00000000,0.12234704,0.000000,0.000000
1609059136.68049288,0.08519750,0.01349779,0.00000465,470057.00000000,0.11157849,0.000000,0.000000
1609059136.78222322,0.08521906,0.01402693,0.00000460,470468.00000000,0.11140779,0.000000,0.000000
1609059136.88558245,0.08524362,0.01404459,0.00000469,470674.00000000,0.11511813,0.000000,0.000000
1609059136.98773670,0.08526673,0.01390629,0.00000466,470982.00000000,0.11338167,0.000000,0.000000
1609059137.09063077,0.08528912,0.01350948,0.00000469,471306.00000000,0.11256634,0.000000,0.000000
1609059137.19390082,0.08531145,0.01353807,0.00000465,471588.00000000,0.11253444,0.000000,0.000000
1609059137.26561165,0.08533897,0.01375102,0.00000495,471813.00000000,0.11891033,0.000000,0.000000
1609059137.36465693,0.08536224,0.01438841,0.00000466,472061.00000000,0.11377034,0.000000,0.000000
1609059137.46997666,0.08538606,0.01388099,0.00000467,471822.00000000,0.11449613,0.000000,0.000000
1609059137.57301569,0.08541167,0.01367038,0.00000483,472184.00000000,0.11673716,0.000000,0.000000
1609059137.67679763,0.08543755,0.01413147,0.00000482,472680.00000000,0.11711129,0.000000,0.000000
1609059137.78006744,0.08546182,0.01341213,0.00000474,473040.00000000,0.11519491,0.000000,0.000000
1609059137.88142896,0.08548563,0.01376241,0.00000476,473440.00000000,0.11467476,0.000000,0.000000
1609059137.98435163,0.08550788,0.01410002,0.00000464,473926.00000000,0.11280871,0.000000,0.000000
1609059138.08775854,0.08552856,0.01327659,0.00000458,474417.00000000,0.11091899,0.000000,0.000000
1609059138.19061995,0.08555107,0.01388817,0.00000468,474878.00000000,0.11321666,0.000000,0.000000
1609059138.29377437,0.08557493,0.01477316,0.00000472,475255.00000000,0.11493295,0.000000,0.000000
1609059138.36565399,0.08559992,0.01364138,0.00000483,475598.00000000,0.11635320,0.000000,0.000000
1609059138.46500897,0.08562297,0.01420489,0.00000473,476100.00000000,0.11402872,0.000000,0.000000
1609059138.56862020,0.08565083,0.01589512,0.00000491,476510.00000000,0.11999776,0.000000,0.000000
1609059138.67178226,0.08567416,0.01416543,0.00000477,476591.00000000,0.11445986,0.000000,0.000000
1609059138.77491140,0.08569761,0.01390572,0.00000480,476686.00000000,0.11466183,0.000000,0.000000
1609059138.87813568,0.08571891,0.01414523,0.00000468,477071.00000000,0.11204762,0.000000,0.000000
1609059138.98085427,0.08573840,0.01334944,0.00000469,477243.00000000,0.10984672,0.000000,0.000000
1609059139.08384681,0.08575761,0.01304894,0.00000463,477546.00000000,0.10954235,0.000000,0.000000
1609059139.18768692,0.08577648,0.01323987,0.00000463,477916.00000000,0.10915508,0.000000,0.000000
1609059139.28932977,0.08579469,0.01265938,0.00000462,478210.00000000,0.10837623,0.000000,0.000000
1609059139.39348340,0.08583463,0.01869362,0.00000562,478497.00000000,0.13539816,0.000000,0.000000
1609059139.46488595,0.08586469,0.01370470,0.00000531,478676.00000000,0.12320124,0.000000,0.000000
1609059139.56531739,0.08589547,0.01653633,0.00000525,479010.00000000,0.12414820,0.000000,0.000000
1609059139.66865158,0.08592206,0.01327003,0.00000518,479315.00000000,0.11899993,0.000000,0.000000
1609059139.77149391,0.08594665,0.01346821,0.00000501,479575.00000000,0.11656836,0.000000,0.000000
1609059139.87500429,0.08596951,0.01383238,0.00000489,479842.00000000,0.11444276,0.000000,0.000000
1609059139.98026633,0.08599436,0.01503260,0.00000496,480194.00000000,0.11699025,0.000000,0.000000
1609059140.08149981,0.08601795,0.01274332,0.00000495,480513.00000000,0.11545228,0.000000,0.000000
1609059140.18462515,0.08604398,0.01394484,0.00000504,480793.00000000,0.11856287,0.000000,0.000000
1609059140.28754568,0.08606871,0.01384479,0.00000495,481313.00000000,0.11698089,0.000000,0.000000
1609059140.39036655,0.08609044,0.01502584,0.00000478,481767.00000000,0.11327777,0.000000,0.000000
1609059140.49280858,0.08611611,0.01355991,0.00000507,481607.00000000,0.11824488,0.000000,0.000000
1609059140.56475544,0.08613825,0.01333291,0.00000488,481918.00000000,0.11388144,0.000000,0.000000
1609059140.66502571,0.08616204,0.01382641,0.00000494,482179.00000000,0.11600250,0.000000,0.000000
1609059140.76799607,0.08618387,0.01346799,0.00000488,482522.00000000,0.11357676,0.000000,0.000000
1609059140.87157154,0.08620675,0.01407637,0.00000492,482996.00000000,0.11494793,0.000000,0.000000
1609059140.97443032,0.08623148,0.01525694,0.00000486,483653.00000000,0.11730532,0.000000,0.000000
1609059141.07772756,0.08625422,0.01449577,0.00000490,484157.00000000,0.11487100,0.000000,0.000000
1609059141.18054509,0.08627440,0.01489043,0.00000462,484829.00000000,0.11167858,0.000000,0.000000
1609059141.28408194,0.08631149,0.02234745,0.00000529,485297.00000000,0.13304215,0.000000,0.000000
1609059141.38738012,0.08635145,0.01537268,0.00000573,485565.00000000,0.13673836,0.000000,0.000000
1609059141.49034905,0.08638357,0.01635019,0.00000526,485937.00000000,0.12692401,0.000000,0.000000
1609059141.59362745,0.08641394,0.01510405,0.00000508,486150.00000000,0.12476757,0.000000,0.000000
1609059141.66548443,0.08644251,0.01802175,0.00000484,486728.00000000,0.12256064,0.000000,0.000000
1609059141.76562142,0.08646775,0.01557717,0.00000484,487736.00000000,0.11839348,0.000000,0.000000
1609059141.86882067,0.08649014,0.01527325,0.00000481,488446.00000000,0.11483264,0.000000,0.000000
1609059141.97184300,0.08651424,0.01482454,0.00000490,489061.00000000,0.11704814,0.000000,0.000000
1609059142.07359910,0.08653847,0.01433702,0.00000499,489501.00000000,0.11726780,0.000000,0.000000
1609059142.17795849,0.08656264,0.01347590,0.00000510,489911.00000000,0.11722842,0.000000,0.000000
1609059142.28088546,0.08658071,0.01308379,0.00000469,490295.00000000,0.10953688,0.000000,0.000000
1609059142.38411593,0.08660563,0.01487158,0.00000512,490796.00000000,0.11827836,0.000000,0.000000
1609059142.48738647,0.08662882,0.01607318,0.00000488,491575.00000000,0.11611884,0.000000,0.000000
1609059142.59005547,0.08665954,0.01815503,0.00000522,492279.00000000,0.12576676,0.000000,0.000000
1609059142.69331956,0.08668816,0.01715099,0.00000509,493332.00000000,0.12315917,0.000000,0.000000
1609059142.76507545,0.08671713,0.01706046,0.00000514,494369.00000000,0.12365514,0.000000,0.000000
1609059142.86512280,0.08674811,0.02179650,0.00000492,495709.00000000,0.12627794,0.000000,0.000000
1609059142.96810126,0.08677236,0.01711414,0.00000487,495722.00000000,0.11773466,0.000000,0.000000
1609059143.07115555,0.08679536,0.01617258,0.00000484,496217.00000000,0.11619101,0.000000,0.000000
1609059143.17467594,0.08682036,0.01849105,0.00000480,497184.00000000,0.11878892,0.000000,0.000000
1609059143.27807498,0.08684782,0.01877295,0.00000492,496442.00000000,0.12199907,0.000000,0.000000
1609059143.38138247,0.08688865,0.01596884,0.00000587,497595.00000000,0.13919015,0.000000,0.000000
1609059143.48429990,0.08691638,0.01534962,0.00000530,498464.00000000,0.12247413,0.000000,0.000000
1609059143.58657455,0.08694445,0.01556963,0.00000520,499023.00000000,0.12295630,0.000000,0.000000
1609059143.69191480,0.08697431,0.01647782,0.00000529,499644.00000000,0.12531089,0.000000,0.000000
1609059143.79467010,0.08700167,0.01666968,0.00000507,501041.00000000,0.12215590,0.000000,0.000000
1609059143.86548281,0.08702574,0.01545129,0.00000498,502050.00000000,0.11798699,0.000000,0.000000
1609059143.96632314,0.08705090,0.01602299,0.00000487,502894.00000000,0.11943109,0.000000,0.000000
1609059144.06901073,0.08707388,0.01546626,0.00000486,503712.00000000,0.11667416,0.000000,0.000000
1609059144.17196822,0.08710567,0.02032843,0.00000506,504642.00000000,0.12807376,0.000000,0.000000
1609059144.27559805,0.08713249,0.01822137,0.00000505,505414.00000000,0.12174201,0.000000,0.000000
1609059144.37842655,0.08715956,0.01594742,0.00000519,506281.00000000,0.12210451,0.000000,0.000000
1609059144.48133636,0.08718253,0.01466157,0.00000492,507122.00000000,0.11685426,0.000000,0.000000
1609059144.58460164,0.08720275,0.01419778,0.00000481,507813.00000000,0.11334605,0.000000,0.000000
1609059144.68741441,0.08722270,0.01361488,0.00000479,508329.00000000,0.11303964,0.000000,0.000000
1609059144.79044652,0.08724541,0.01391339,0.00000495,508709.00000000,0.11665176,0.000000,0.000000
1609059144.89356923,0.08726889,0.01530209,0.00000495,509158.00000000,0.11770150,0.000000,0.000000
1609059144.96546721,0.08729227,0.01607613,0.00000487,509211.00000000,0.11761589,0.000000,0.000000
1609059145.06584406,0.08731625,0.01463267,0.00000504,510026.00000000,0.11844344,0.000000,0.000000
1609059145.16860723,0.08734145,0.01573287,0.00000505,510443.00000000,0.12008158,0.000000,0.000000
1609059145.27225924,0.08736396,0.01554972,0.00000480,511080.00000000,0.11662729,0.000000,0.000000
1609059145.37593794,0.08739187,0.01672167,0.00000508,511460.00000000,0.12369198,0.000000,0.000000
1609059145.47832632,0.08742212,0.01908914,0.00000512,511975.00000000,0.12680759,0.000000,0.000000
1609059145.58144736,0.08744434,0.01429284,0.00000494,511438.00000000,0.11639982,0.000000,0.000000
1609059145.68361950,0.08746646,0.01455344,0.00000491,512021.00000000,0.11632091,0.000000,0.000000
1609059145.78774357,0.08748998,0.01464970,0.00000486,512174.00000000,0.11818336,0.000000,0.000000
1609059145.89048529,0.08751180,0.01387866,0.00000489,512418.00000000,0.11599879,0.000000,0.000000
1609059145.99336720,0.08753035,0.01349639,0.00000471,512794.00000000,0.11177520,0.000000,0.000000
1609059146.06526303,0.08754838,0.01338833,0.00000467,513014.00000000,0.11114125,0.000000,0.000000
1609059146.16528296,0.08756731,0.01366366,0.00000468,513015.00000000,0.11233562,0.000000,0.000000
1609059146.26868415,0.08758554,0.01334845,0.00000466,513328.00000000,0.11146942,0.000000,0.000000
1609059146.37185478,0.08760878,0.01423615,0.00000491,513545.00000000,0.11808182,0.000000,0.000000
1609059146.47490335,0.08764262,0.01503519,0.00000556,513769.00000000,0.13204280,0.000000,0.000000
1609059146.57791162,0.08766621,0.01304639,0.00000498,514141.00000000,0.11863648,0.000000,0.000000
1609059146.68019748,0.08768507,0.01344422,0.00000468,514442.00000000,0.11246146,0.000000,0.000000
1609059146.78446388,0.08770784,0.01614686,0.00000480,514757.00000000,0.11765107,0.000000,0.000000
1609059146.88801885,0.08773491,0.01512970,0.00000510,515039.00000000,0.12336840,0.000000,0.000000
1609059146.99059629,0.08777638,0.01651488,0.00000592,514694.00000000,0.14238732,0.000000,0.000000
1609059147.09395051,0.08780664,0.01328432,0.00000537,514937.00000000,0.12768258,0.000000,0.000000
1609059147.16565132,0.08782802,0.01366188,0.00000488,515170.00000000,0.11603212,0.000000,0.000000
1609059147.26454401,0.08784807,0.01328388,0.00000483,515456.00000000,0.11431513,0.000000,0.000000
1609059147.37085819,0.08787168,0.01387327,0.00000497,515768.00000000,0.11906156,0.000000,0.000000
1609059147.47141552,0.08789363,0.01487536,0.00000485,516074.00000000,0.11691482,0.000000,0.000000
1609059147.57538080,0.08791520,0.01340581,0.00000492,516273.00000000,0.11645004,0.000000,0.000000
1609059147.67725420,0.08793370,0.01269739,0.00000476,514829.00000000,0.11242258,0.000000,0.000000
1609059147.78153801,0.08795513,0.01429184,0.00000481,514988.00000000,0.11635938,0.000000,0.000000
1609059147.88453722,0.08798867,0.01343798,0.00000561,515133.00000000,0.13245483,0.000000,0.000000
1609059147.98751736,0.08800767,0.01277790,0.00000473,515277.00000000,0.11321773,0.000000,0.000000
1609059148.09069753,0.08803802,0.01368979,0.00000543,515456.00000000,0.12835055,0.000000,0.000000
1609059148.19364953,0.08805805,0.01422185,0.00000475,515837.00000000,0.11467663,0.000000,0.000000
1609059148.26549339,0.08807767,0.01359356,0.00000482,516085.00000000,0.11417491,0.000000,0.000000
1609059148.36574316,0.08810103,0.01482618,0.00000499,516316.00000000,0.11919360,0.000000,0.000000
1609059148.46906424,0.08812445,0.01364236,0.00000507,516603.00000000,0.11931146,0.000000,0.000000
1609059148.57219267,0.08814706,0.01392230,0.00000500,516931.00000000,0.11829631,0.000000,0.000000
1609059148.67545319,0.08817270,0.01611340,0.00000508,516971.00000000,0.12237398,0.000000,0.000000
1609059148.77765203,0.08819315,0.01317673,0.00000489,517304.00000000,0.11549117,0.000000,0.000000
1609059148.88151073,0.08821360,0.01316544,0.00000490,517497.00000000,0.11553978,0.000000,0.000000
1609059148.98525333,0.08824014,0.01470286,0.00000522,517651.00000000,0.12372407,0.000000,0.000000
1609059149.08795547,0.08826199,0.01268550,0.00000503,517866.00000000,0.11749218,0.000000,0.000000
1609059149.19052339,0.08827894,0.01275328,0.00000470,518016.00000000,0.11097216,0.000000,0.000000
1609059149.29378080,0.08829706,0.01313878,0.00000471,518120.00000000,0.11258280,0.000000,0.000000
1609059149.36556578,0.08832281,0.01300818,0.00000522,518317.00000000,0.12285278,0.000000,0.000000
1609059149.46582580,0.08835418,0.01628872,0.00000539,518472.00000000,0.13044747,0.000000,0.000000
1609059149.56961441,0.08837440,0.01324514,0.00000486,517755.00000000,0.11553234,0.000000,0.000000
1609059149.67223406,0.08839263,0.01326567,0.00000480,517973.00000000,0.11289140,0.000000,0.000000
1609059149.77535820,0.08841483,0.01348869,0.00000497,518126.00000000,0.11827663,0.000000,0.000000
1609059149.87946224,0.08843334,0.01308685,0.00000479,518225.00000000,0.11335285,0.000000,0.000000
1609059149.98070121,0.08845455,0.01394234,0.00000495,518332.00000000,0.11702183,0.000000,0.000000
1609059150.08428478,0.08847914,0.01454362,0.00000511,518442.00000000,0.12162068,0.000000,0.000000
1609059150.18725634,0.08850694,0.01404983,0.00000534,518548.00000000,0.12601638,0.000000,0.000000
1609059150.29032183,0.08853195,0.01393550,0.00000517,518615.00000000,0.12228901,0.000000,0.000000
1609059150.39376450,0.08855388,0.01320941,0.00000506,518735.00000000,0.11818448,0.000000,0.000000
1609059150.46521497,0.08857624,0.01437600,0.00000506,518995.00000000,0.11880375,0.000000,0.000000
1609059150.56552219,0.08860162,0.01327686,0.00000536,519201.00000000,0.12294244,0.000000,0.000000
1609059150.66855001,0.08862066,0.01317360,0.00000495,519342.00000000,0.11440537,0.000000,0.000000
1609059150.77105141,0.08863838,0.01310685,0.00000483,519407.00000000,0.11264370,0.000000,0.000000
1609059150.87735152,0.08865938,0.01294730,0.00000504,519598.00000000,0.11713625,0.000000,0.000000
1609059150.97861671,0.08867766,0.01375130,0.00000487,519827.00000000,0.11348340,0.000000,0.000000
1609059151.08096266,0.08869502,0.01305898,0.00000473,519858.00000000,0.11226610,0.000000,0.000000
1609059151.18531990,0.08871245,0.01373825,0.00000475,520166.00000000,0.11240031,0.000000,0.000000
1609059151.28702998,0.08874624,0.01609009,0.00000552,520605.00000000,0.13470482,0.000000,0.000000
1609059151.39018750,0.08877410,0.02101247,0.00000507,520678.00000000,0.12669522,0.000000,0.000000
1609059151.49331093,0.08881309,0.01413397,0.00000601,521198.00000000,0.14190953,0.000000,0.000000
1609059151.56513357,0.08883634,0.01467085,0.00000498,521563.00000000,0.12052706,0.000000,0.000000
1609059151.66598701,0.08886299,0.01493072,0.00000513,521604.00000000,0.12522162,0.000000,0.000000
1609059151.76893759,0.08889230,0.01542886,0.00000540,521910.00000000,0.12889182,0.000000,0.000000
1609059151.87176752,0.08891316,0.01382654,0.00000488,522132.00000000,0.11740852,0.000000,0.000000
1609059151.97580791,0.08894115,0.01542363,0.00000534,522535.00000000,0.12720952,0.000000,0.000000
1609059152.07894468,0.08896364,0.01364462,0.00000507,522833.00000000,0.11973083,0.000000,0.000000
1609059152.18187714,0.08898525,0.01316504,0.00000503,522946.00000000,0.11856487,0.000000,0.000000
1609059152.28524232,0.08901184,0.01404833,0.00000525,523163.00000000,0.12544557,0.000000,0.000000
1609059152.38694000,0.08903594,0.01426482,0.00000511,523438.00000000,0.12206731,0.000000,0.000000
1609059152.49259305,0.08905944,0.01545194,0.00000500,523764.00000000,0.12130370,0.000000,0.000000
1609059152.59401751,0.08908190,0.01388841,0.00000514,524069.00000000,0.11992951,0.000000,0.000000
1609059152.66560555,0.08910572,0.01272926,0.00000534,524154.00000000,0.12182423,0.000000,0.000000
1609059152.76608610,0.08912709,0.01369560,0.00000518,524292.00000000,0.11852075,0.000000,0.000000
1609059152.86782455,0.08914676,0.01308944,0.00000512,524717.00000000,0.11620798,0.000000,0.000000
1609059152.97360611,0.08916352,0.01262192,0.00000496,524871.00000000,0.11224292,0.000000,0.000000
1609059153.07658434,0.08918309,0.01386751,0.00000511,525021.00000000,0.11614609,0.000000,0.000000
1609059153.17971349,0.08920416,0.01318644,0.00000511,525334.00000000,0.11826628,0.000000,0.000000
1609059153.28317404,0.08922019,0.01362725,0.00000478,525456.00000000,0.11134303,0.000000,0.000000
1609059153.38575625,0.08923366,0.01248669,0.00000472,525511.00000000,0.10783226,0.000000,0.000000
1609059153.48848557,0.08924664,0.01236516,0.00000473,525775.00000000,0.10718018,0.000000,0.000000
1609059153.59194922,0.08926122,0.01337765,0.00000483,525924.00000000,0.10942911,0.000000,0.000000
1609059153.69556785,0.08927513,0.01386884,0.00000473,526145.00000000,0.10852404,0.000000,0.000000
1609059153.76713896,0.08929428,0.01629541,0.00000495,526906.00000000,0.11582309,0.000000,0.000000
1609059153.86724067,0.08931670,0.01647901,0.00000500,527729.00000000,0.12038981,0.000000,0.000000
1609059153.96877193,0.08933615,0.01528458,0.00000486,528784.00000000,0.11631006,0.000000,0.000000
1609059154.07273746,0.08935529,0.01393596,0.00000488,529509.00000000,0.11592719,0.000000,0.000000
1609059154.17654085,0.08938134,0.02279461,0.00000487,529922.00000000,0.12555947,0.000000,0.000000
1609059154.27852035,0.08940721,0.01528947,0.00000521,530284.00000000,0.12537074,0.000000,0.000000
1609059154.38177705,0.08943399,0.01477242,0.00000532,530596.00000000,0.12668610,0.000000,0.000000
1609059154.48432899,0.08945728,0.01454294,0.00000504,530840.00000000,0.12186459,0.000000,0.000000
1609059154.58881879,0.08948576,0.01402978,0.00000535,531071.00000000,0.12916369,0.000000,0.000000
1609059154.69056082,0.08951576,0.01494820,0.00000539,531484.00000000,0.13133697,0.000000,0.000000
1609059154.79431462,0.08953825,0.01402307,0.00000511,531873.00000000,0.12091454,0.000000,0.000000
1609059154.86551189,0.08955904,0.01351776,0.00000498,532275.00000000,0.11858328,0.000000,0.000000
1609059154.96511912,0.08958177,0.01511807,0.00000499,532568.00000000,0.12133524,0.000000,0.000000
1609059155.06964636,0.08960170,0.01479674,0.00000485,532397.00000000,0.11745292,0.000000,0.000000
1609059155.17196035,0.08962063,0.01418513,0.00000476,532790.00000000,0.11611048,0.000000,0.000000
1609059155.27523327,0.08963853,0.01404914,0.00000483,533243.00000000,0.11469676,0.000000,0.000000
1609059155.37947130,0.08965406,0.01388182,0.00000476,533666.00000000,0.11141807,0.000000,0.000000
1609059155.48110342,0.08966742,0.01315441,0.00000472,533813.00000000,0.10839237,0.000000,0.000000
1609059155.58418298,0.08968253,0.01312832,0.00000487,534204.00000000,0.11087671,0.000000,0.000000
1609059155.68785596,0.08969662,0.01326972,0.00000477,534405.00000000,0.10948278,0.000000,0.000000
1609059155.79048181,0.08971171,0.01432462,0.00000479,534743.00000000,0.11091662,0.000000,0.000000
1609059155.89364719,0.08973043,0.01535976,0.00000492,535287.00000000,0.11605316,0.000000,0.000000
1609059155.96509266,0.08974638,0.01393237,0.00000483,536085.00000000,0.11218597,0.000000,0.000000
1609059156.06620193,0.08976155,0.01423948,0.00000476,536667.00000000,0.11112438,0.000000,0.000000
1609059156.16897678,0.08977936,0.01425547,0.00000495,537007.00000000,0.11487210,0.000000,0.000000
1609059156.27226448,0.08979472,0.01393013,0.00000477,537279.00000000,0.11144536,0.000000,0.000000
1609059156.37552691,0.08982017,0.01413853,0.00000551,537821.00000000,0.12573354,0.000000,0.000000
1609059156.47822714,0.08983724,0.01417287,0.00000488,538233.00000000,0.11394637,0.000000,0.000000
1609059156.58130002,0.08985230,0.01450543,0.00000470,538843.00000000,0.11112243,0.000000,0.000000
1609059156.68472481,0.08987005,0.01506290,0.00000482,539314.00000000,0.11496998,0.000000,0.000000
1609059156.78739882,0.08988559,0.01526156,0.00000466,539825.00000000,0.11188349,0.000000,0.000000
1609059156.89033866,0.08990190,0.01437799,0.00000468,540412.00000000,0.11299631,0.000000,0.000000
1609059156.99275279,0.08991859,0.01451818,0.00000465,540902.00000000,0.11355988,0.000000,0.000000
1609059157.06599879,0.08993864,0.01422733,0.00000492,541218.00000000,0.11836788,0.000000,0.000000
1609059157.16521311,0.08995485,0.01337206,0.00000472,541614.00000000,0.11295583,0.000000,0.000000
1609059157.27085519,0.08997510,0.01380435,0.00000495,541972.00000000,0.11874160,0.000000,0.000000
1609059157.37111568,0.08999258,0.01328716,0.00000480,542356.00000000,0.11482346,0.000000,0.000000
1609059157.47631907,0.09001842,0.01491193,0.00000532,542628.00000000,0.12676545,0.000000,0.000000
1609059157.57816911,0.09004209,0.01494634,0.00000517,542839.00000000,0.12372777,0.000000,0.000000
1609059157.68192148,0.09006115,0.01463803,0.00000490,543396.00000000,0.11719660,0.000000,0.000000
1609059157.78522158,0.09008012,0.01420083,0.00000492,543918.00000000,0.11712067,0.000000,0.000000
1609059157.88808990,0.09010317,0.01516292,0.00000522,544470.00000000,0.12296878,0.000000,0.000000
1609059157.99196458,0.09012528,0.01377360,0.00000516,544749.00000000,0.12166906,0.000000,0.000000
1609059158.09426475,0.09014260,0.01369062,0.00000484,545168.00000000,0.11488546,0.000000,0.000000
1609059158.16619754,0.09016054,0.01365421,0.00000495,545427.00000000,0.11579339,0.000000,0.000000
1609059158.26690793,0.09018247,0.01410031,0.00000515,545738.00000000,0.12153854,0.000000,0.000000
1609059158.36996961,0.09020257,0.01396182,0.00000498,545906.00000000,0.11896401,0.000000,0.000000
1609059158.47280574,0.09022241,0.01336658,0.00000501,546179.00000000,0.11864084,0.000000,0.000000
1609059158.57866120,0.09024057,0.01345344,0.00000489,546360.00000000,0.11625509,0.000000,0.000000
